,zcr,ste,rms,peak,cent,rolloff,cen_eas,cen_wes,bak_sou,bak_nor,vic_sou,vic_nor,train
6340,0.29479473566452696,-0.3471481342122162,-0.29591723298774814,0.2938299203365793,0.07155447059154574,0.3833032922189464,0,0,0,0,1,0,1
6341,0.2728934648370845,0.012467568532338998,0.1983498149592974,0.6980024362587837,-0.4059956057398041,-0.3183382904865923,0,0,0,0,1,0,1
6342,-0.19685103359978942,0.25505796060373864,0.48805066873145847,1.0227838468200883,-0.4934191769163818,-0.604924289056459,0,0,0,0,0,0,0
6343,-0.2278148992523805,0.007165570459405702,0.1916879379053552,1.0227838468200883,-0.6020556345021845,-0.693864771371246,0,0,0,0,0,0,0
6344,0.03500035067693148,-0.3923698355744807,-0.3656417657698013,0.35156890605359736,-0.4299781071137725,-0.16516301538890332,0,0,0,0,0,0,0
6345,-0.14172024841346814,-0.3629040422069555,-0.3199730336892121,-0.21860309778080356,0.2397450708043967,0.46977320558054436,0,0,0,0,0,0,0
6346,-0.15531414065119126,-0.36127880700144055,-0.3174801621901198,-0.21860309778080356,-0.6378792760301205,0.1856577759638653,0,0,0,0,0,0,0
6347,-0.034479542982542126,-0.3811246251430192,-0.3481058310860803,-0.35573309283449095,0.08072364296317269,0.4673026366273553,0,0,0,0,0,0,0
6348,-0.13265765358831955,-0.2931933491373264,-0.21534304220916625,-0.2113857245661763,-0.35697925441489586,0.2523631376999549,0,0,0,0,0,0,0
6349,-0.4211502555222193,-0.19429297666590437,-0.0741948794719501,-0.14642946165876147,-0.5164379724980139,0.14983452614263212,0,0,0,0,0,0,0
6350,-0.7292784795772748,-0.08274393687536193,0.07623689738110996,-0.14642946165876147,-0.4687973731067579,0.30671565467010187,0,0,0,0,0,0,0
6351,-0.8674830506607918,0.0830513523130937,0.28559531704602664,0.24330830783418844,-0.455527575811491,0.33142134420198704,0,0,0,0,0,0,0
6352,-1.0955583537603675,0.4535944742370204,0.7065667097211655,0.24330830783418844,-0.8484061853876136,0.2128340344489381,0,0,0,0,0,0,0
6353,-0.9996458918608768,0.2874736592837273,0.5247573165796703,0.22887356140493392,-0.8906831143172502,0.05224705249168473,0,0,0,0,0,0,0
6354,-0.6839655054515312,-0.08594824077565892,0.07203181516195695,0.11339558997089777,-0.9397756873880804,0.009012095810885742,0,0,0,0,0,0,0
6355,-1.0109741353923127,0.5839512128274648,0.8426059404649753,0.6330460773271384,-0.8392576348536803,0.06583518173422183,0,0,0,0,0,0,0
6356,-1.3636601173376828,1.9271975794307823,2.018797429674384,2.2280840213720743,-1.451231336137885,-0.9199218305879945,0,0,0,0,0,0,0
6357,-1.2050647078975807,1.99852158767336,2.0730619010454796,2.2280840213720743,-1.9137608170041376,-3.3089620083212874,0,0,0,0,0,0,0
6358,-0.8720143480733663,0.8505566168408302,1.1055026315896508,0.8279149620736134,-1.300603385389729,-2.4603215729010333,0,0,0,0,0,0,0
6359,-0.7390962906378521,0.5181112895621014,0.7745722297173833,1.4413913012200084,-0.84713169557163,-1.1768610017196006,1,0,0,0,0,0,1
6360,-0.7179502360458389,0.8989598533728776,1.1512808301185593,1.4413913012200084,-1.076326485512163,-1.7203861714210738,1,0,0,0,0,0,1
6361,-0.6590433696823723,0.9859825431064273,1.2322252198407941,0.957827679936904,-1.0865906780666037,-2.8148482176835854,0,0,0,0,0,0,0
6362,-0.7307889120481328,0.9015235296450872,1.1536900918673443,0.7413064834980863,-1.1645700385010114,-3.3077267238446937,0,0,0,0,0,0,0
6363,-0.9203481871408258,1.2683175531567303,1.483931163435575,0.6835676898295292,-0.9777489480388637,-1.784620964203974,0,0,0,0,0,0,0
6364,-1.0842301102289316,1.4119062297753495,1.6062308756580972,0.6691329434002746,-1.4357820056016182,-2.1502651692758743,0,0,0,0,0,0,0
6365,-0.9807654859751505,0.7999412104654963,1.0570269700773713,0.24330830783418844,-1.5345408024357239,-2.535673925973283,0,0,0,0,0,0,0
6366,-0.5880530435520407,0.05409981320361316,0.25012754251093205,-0.1392120884441342,-1.1991524340867954,-1.1632728724770636,0,1,0,0,0,0,1
6367,-0.20893449336665407,-0.33703702844244615,-0.28060867198017436,-0.20416835135154904,-0.5421060989676242,0.08559973335973022,0,1,0,0,0,0,1
6368,-0.15455892441576205,-0.36329818969218614,-0.3205780005315282,-0.4784283414589238,-0.313011014778208,0.3338919131551761,0,1,0,0,0,0,1
6369,-0.5042240414194156,-0.17638154557973995,-0.04945262423843826,-0.37738521247837276,-0.26865915884215685,0.41047955070401915,0,0,0,0,0,0,0
6370,-0.7277680471064163,-0.005602627714273053,0.1755803506387226,-0.2474725906393126,-0.7905731570171817,0.09301144021929604,0,0,0,0,0,0,0
6371,-0.6416733962675039,0.016232397858146536,0.2030708061106107,-0.24025521742468534,-0.8940380882733151,-0.06881082621455187,0,0,0,0,0,0,0
6372,-0.521594014834284,0.07270897500890465,0.2729746189817924,-0.05982117513169541,-0.9113148122894799,-0.23557423055477653,0,0,0,0,0,0,0
6373,-0.575969583785176,0.5473865550380702,0.8049885507469597,0.6402634505417656,-0.8448474995364894,-0.35663210926101313,0,0,0,0,1,0,1
6374,-0.946025539145414,1.7456714497202184,1.8777538164565213,1.3980870619322447,-1.1266443191639859,-1.741386007523175,0,0,0,0,1,0,1
6375,-1.1310535168255331,2.13227425811441,2.1731760904048256,1.3980870619322447,-1.598785664166697,-4.236660650243574,0,0,0,0,0,0,0
6376,-1.1053761648209448,1.2694206810610182,1.484884539463219,1.0660880861078519,-1.2610559382091509,-2.440557021275525,0,0,0,0,0,0,0
6377,-1.3576183874542502,2.2507917407707163,2.2601798949009706,1.2609571629027878,-1.0754212541475485,-1.7117391800849133,1,0,1,0,0,0,1
6378,-2.0191878096901044,5.218541978498424,4.081446801350971,1.426956554790754,-1.1019939701967882,-1.4041533454129436,1,0,1,0,0,0,1
6379,-2.458723658709815,10.807673041861625,6.582301913619376,3.981904368187271,-1.6757010137296602,-2.4702038487137865,0,0,1,0,0,0,1
6380,-2.309190844094862,9.185618149890926,5.9319405932483456,3.981904368187271,-2.5401720565088386,-3.715370601120798,0,0,0,0,0,0,0
6381,-2.29484173562171,6.123870214097188,4.545803407343804,3.0364294373134055,-1.5564677963302982,-0.866804598094442,0,0,0,0,0,0,0
6382,-1.9414005374409111,4.718155147878401,3.8104759239597907,3.0364294373134055,-2.301596198298895,-2.4776155555733523,0,0,0,0,0,0,0
6383,-0.9777446210334344,0.25155372190225683,0.4840567825531435,-0.13199471522950695,-0.8254104220767787,-0.03792871429969545,0,0,0,0,0,0,0
6384,-0.34864949692102964,-0.27131909038962293,-0.18342774579452717,-0.37738521247837276,-0.6995317441083528,0.13377582794690596,0,0,0,0,0,0,0
